CS ID,Ve0,Ve0-Vo0,dx0,Vy
LS-THC-G1-2-E1-10-00B-3030-00000774,60,40,41,1.3
LS-THC-G1-2-E1-10-00B-3030-00000775,60,40,42,1.3
LS-THC-G1-2-E1-10-00B-3030-00000776,60,40,43,1.3
LS-THC-G1-2-E1-10-00B-3030-00000777,60,40,44,1.3
LS-THC-G1-2-E1-10-00B-3030-00000778,60,40,45,1.3
LS-THC-G1-2-E1-10-00B-3030-00000779,60,40,46,1.3
LS-THC-G1-2-E1-10-00B-3030-00000780,60,40,47,1.3
LS-THC-G1-2-E1-10-00B-3030-00000781,60,40,48,1.3
LS-THC-G1-2-E1-10-00B-3030-00000782,60,40,49,1.3
LS-THC-G1-2-E1-10-00B-3030-00000783,60,40,50,1.3
LS-THC-G1-2-E1-10-00B-3030-00000784,60,40,51,1.3
LS-THC-G1-2-E1-10-00B-3030-00000785,60,40,52,1.3
LS-THC-G1-2-E1-10-00B-3030-00000786,60,40,53,1.3
LS-THC-G1-2-E1-10-00B-3030-00000787,60,40,54,1.3
LS-THC-G1-2-E1-10-00B-3030-00000788,60,40,55,1.3
LS-THC-G1-2-E1-10-00B-3030-00000789,60,40,56,1.3
LS-THC-G1-2-E1-10-00B-3030-00000790,60,40,57,1.3
LS-THC-G1-2-E1-10-00B-3030-00000791,60,40,58,1.3
LS-THC-G1-2-E1-10-00B-3030-00000792,60,40,59,1.3
LS-THC-G1-2-E1-10-00B-3030-00000793,60,40,60,1.3
LS-THC-G1-2-E1-10-00B-3030-00000794,60,40,0,1.4
LS-THC-G1-2-E1-10-00B-3030-00000795,60,40,1,1.4
LS-THC-G1-2-E1-10-00B-3030-00000796,60,40,2,1.4
LS-THC-G1-2-E1-10-00B-3030-00000797,60,40,3,1.4
LS-THC-G1-2-E1-10-00B-3030-00000798,60,40,4,1.4
LS-THC-G1-2-E1-10-00B-3030-00000799,60,40,5,1.4
LS-THC-G1-2-E1-10-00B-3030-00000800,60,40,6,1.4
LS-THC-G1-2-E1-10-00B-3030-00000801,60,40,7,1.4
LS-THC-G1-2-E1-10-00B-3030-00000802,60,40,8,1.4
LS-THC-G1-2-E1-10-00B-3030-00000803,60,40,9,1.4
LS-THC-G1-2-E1-10-00B-3030-00000804,60,40,10,1.4
LS-THC-G1-2-E1-10-00B-3030-00000805,60,40,11,1.4
LS-THC-G1-2-E1-10-00B-3030-00000806,60,40,12,1.4
LS-THC-G1-2-E1-10-00B-3030-00000807,60,40,13,1.4
LS-THC-G1-2-E1-10-00B-3030-00000808,60,40,14,1.4
LS-THC-G1-2-E1-10-00B-3030-00000809,60,40,15,1.4
LS-THC-G1-2-E1-10-00B-3030-00000810,60,40,16,1.4
LS-THC-G1-2-E1-10-00B-3030-00000811,60,40,17,1.4
LS-THC-G1-2-E1-10-00B-3030-00000812,60,40,18,1.4
LS-THC-G1-2-E1-10-00B-3030-00000813,60,40,19,1.4
LS-THC-G1-2-E1-10-00B-3030-00000814,60,40,20,1.4
LS-THC-G1-2-E1-10-00B-3030-00000815,60,40,21,1.4
LS-THC-G1-2-E1-10-00B-3030-00000816,60,40,22,1.4
LS-THC-G1-2-E1-10-00B-3030-00000817,60,40,23,1.4
LS-THC-G1-2-E1-10-00B-3030-00000818,60,40,24,1.4
LS-THC-G1-2-E1-10-00B-3030-00000819,60,40,25,1.4
LS-THC-G1-2-E1-10-00B-3030-00000820,60,40,26,1.4
LS-THC-G1-2-E1-10-00B-3030-00000821,60,40,27,1.4
LS-THC-G1-2-E1-10-00B-3030-00000822,60,40,28,1.4
LS-THC-G1-2-E1-10-00B-3030-00000823,60,40,29,1.4
LS-THC-G1-2-E1-10-00B-3030-00000824,60,40,30,1.4
LS-THC-G1-2-E1-10-00B-3030-00000825,60,40,31,1.4
LS-THC-G1-2-E1-10-00B-3030-00000826,60,40,32,1.4
LS-THC-G1-2-E1-10-00B-3030-00000827,60,40,33,1.4
LS-THC-G1-2-E1-10-00B-3030-00000828,60,40,34,1.4
LS-THC-G1-2-E1-10-00B-3030-00000829,60,40,35,1.4
LS-THC-G1-2-E1-10-00B-3030-00000830,60,40,36,1.4
LS-THC-G1-2-E1-10-00B-3030-00000831,60,40,37,1.4
LS-THC-G1-2-E1-10-00B-3030-00000832,60,40,38,1.4
LS-THC-G1-2-E1-10-00B-3030-00000833,60,40,39,1.4
LS-THC-G1-2-E1-10-00B-3030-00000834,60,40,40,1.4
LS-THC-G1-2-E1-10-00B-3030-00000835,60,40,41,1.4
LS-THC-G1-2-E1-10-00B-3030-00000836,60,40,42,1.4
LS-THC-G1-2-E1-10-00B-3030-00000837,60,40,43,1.4
LS-THC-G1-2-E1-10-00B-3030-00000838,60,40,44,1.4
LS-THC-G1-2-E1-10-00B-3030-00000839,60,40,45,1.4
LS-THC-G1-2-E1-10-00B-3030-00000840,60,40,46,1.4
LS-THC-G1-2-E1-10-00B-3030-00000841,60,40,47,1.4
LS-THC-G1-2-E1-10-00B-3030-00000842,60,40,48,1.4
LS-THC-G1-2-E1-10-00B-3030-00000843,60,40,49,1.4
LS-THC-G1-2-E1-10-00B-3030-00000844,60,40,50,1.4
LS-THC-G1-2-E1-10-00B-3030-00000845,60,40,51,1.4
LS-THC-G1-2-E1-10-00B-3030-00000846,60,40,52,1.4
LS-THC-G1-2-E1-10-00B-3030-00000847,60,40,53,1.4
LS-THC-G1-2-E1-10-00B-3030-00000848,60,40,54,1.4
LS-THC-G1-2-E1-10-00B-3030-00000849,60,40,55,1.4
LS-THC-G1-2-E1-10-00B-3030-00000850,60,40,56,1.4
LS-THC-G1-2-E1-10-00B-3030-00000851,60,40,57,1.4
LS-THC-G1-2-E1-10-00B-3030-00000852,60,40,58,1.4
LS-THC-G1-2-E1-10-00B-3030-00000853,60,40,59,1.4
LS-THC-G1-2-E1-10-00B-3030-00000854,60,40,60,1.4
LS-THC-G1-2-E1-10-00B-3030-00000855,60,40,0,1.5
LS-THC-G1-2-E1-10-00B-3030-00000856,60,40,1,1.5
LS-THC-G1-2-E1-10-00B-3030-00000857,60,40,2,1.5
LS-THC-G1-2-E1-10-00B-3030-00000858,60,40,3,1.5
LS-THC-G1-2-E1-10-00B-3030-00000859,60,40,4,1.5
LS-THC-G1-2-E1-10-00B-3030-00000860,60,40,5,1.5
LS-THC-G1-2-E1-10-00B-3030-00000861,60,40,6,1.5
LS-THC-G1-2-E1-10-00B-3030-00000862,60,40,7,1.5
LS-THC-G1-2-E1-10-00B-3030-00000863,60,40,8,1.5
LS-THC-G1-2-E1-10-00B-3030-00000864,60,40,9,1.5
LS-THC-G1-2-E1-10-00B-3030-00000865,60,40,10,1.5
LS-THC-G1-2-E1-10-00B-3030-00000866,60,40,11,1.5
LS-THC-G1-2-E1-10-00B-3030-00000867,60,40,12,1.5
LS-THC-G1-2-E1-10-00B-3030-00000868,60,40,13,1.5
LS-THC-G1-2-E1-10-00B-3030-00000869,60,40,14,1.5
LS-THC-G1-2-E1-10-00B-3030-00000870,60,40,15,1.5
LS-THC-G1-2-E1-10-00B-3030-00000871,60,40,16,1.5
LS-THC-G1-2-E1-10-00B-3030-00000872,60,40,17,1.5
LS-THC-G1-2-E1-10-00B-3030-00000873,60,40,18,1.5
LS-THC-G1-2-E1-10-00B-3030-00000874,60,40,19,1.5
LS-THC-G1-2-E1-10-00B-3030-00000875,60,40,20,1.5
LS-THC-G1-2-E1-10-00B-3030-00000876,60,40,21,1.5
LS-THC-G1-2-E1-10-00B-3030-00000877,60,40,22,1.5
LS-THC-G1-2-E1-10-00B-3030-00000878,60,40,23,1.5
LS-THC-G1-2-E1-10-00B-3030-00000879,60,40,24,1.5
LS-THC-G1-2-E1-10-00B-3030-00000880,60,40,25,1.5
LS-THC-G1-2-E1-10-00B-3030-00000881,60,40,26,1.5
LS-THC-G1-2-E1-10-00B-3030-00000882,60,40,27,1.5
LS-THC-G1-2-E1-10-00B-3030-00000883,60,40,28,1.5
LS-THC-G1-2-E1-10-00B-3030-00000884,60,40,29,1.5
LS-THC-G1-2-E1-10-00B-3030-00000885,60,40,30,1.5
LS-THC-G1-2-E1-10-00B-3030-00000886,60,40,31,1.5
LS-THC-G1-2-E1-10-00B-3030-00000887,60,40,32,1.5
LS-THC-G1-2-E1-10-00B-3030-00000888,60,40,33,1.5
LS-THC-G1-2-E1-10-00B-3030-00000889,60,40,34,1.5
LS-THC-G1-2-E1-10-00B-3030-00000890,60,40,35,1.5
LS-THC-G1-2-E1-10-00B-3030-00000891,60,40,36,1.5
LS-THC-G1-2-E1-10-00B-3030-00000892,60,40,37,1.5
LS-THC-G1-2-E1-10-00B-3030-00000893,60,40,38,1.5
LS-THC-G1-2-E1-10-00B-3030-00000894,60,40,39,1.5
LS-THC-G1-2-E1-10-00B-3030-00000895,60,40,40,1.5
LS-THC-G1-2-E1-10-00B-3030-00000896,60,40,41,1.5
LS-THC-G1-2-E1-10-00B-3030-00000897,60,40,42,1.5
LS-THC-G1-2-E1-10-00B-3030-00000898,60,40,43,1.5
LS-THC-G1-2-E1-10-00B-3030-00000899,60,40,44,1.5
LS-THC-G1-2-E1-10-00B-3030-00000900,60,40,45,1.5
LS-THC-G1-2-E1-10-00B-3030-00000901,60,40,46,1.5
LS-THC-G1-2-E1-10-00B-3030-00000902,60,40,47,1.5
LS-THC-G1-2-E1-10-00B-3030-00000903,60,40,48,1.5
LS-THC-G1-2-E1-10-00B-3030-00000904,60,40,49,1.5
LS-THC-G1-2-E1-10-00B-3030-00000905,60,40,50,1.5
LS-THC-G1-2-E1-10-00B-3030-00000906,60,40,51,1.5
LS-THC-G1-2-E1-10-00B-3030-00000907,60,40,52,1.5
LS-THC-G1-2-E1-10-00B-3030-00000908,60,40,53,1.5
LS-THC-G1-2-E1-10-00B-3030-00000909,60,40,54,1.5
LS-THC-G1-2-E1-10-00B-3030-00000910,60,40,55,1.5
LS-THC-G1-2-E1-10-00B-3030-00000911,60,40,56,1.5
LS-THC-G1-2-E1-10-00B-3030-00000912,60,40,57,1.5
LS-THC-G1-2-E1-10-00B-3030-00000913,60,40,58,1.5
LS-THC-G1-2-E1-10-00B-3030-00000914,60,40,59,1.5
LS-THC-G1-2-E1-10-00B-3030-00000915,60,40,60,1.5
LS-THC-G1-2-E1-10-00B-3030-00000916,60,40,0,1.6
LS-THC-G1-2-E1-10-00B-3030-00000917,60,40,1,1.6
LS-THC-G1-2-E1-10-00B-3030-00000918,60,40,2,1.6
LS-THC-G1-2-E1-10-00B-3030-00000919,60,40,3,1.6
LS-THC-G1-2-E1-10-00B-3030-00000920,60,40,4,1.6
LS-THC-G1-2-E1-10-00B-3030-00000921,60,40,5,1.6
LS-THC-G1-2-E1-10-00B-3030-00000922,60,40,6,1.6
LS-THC-G1-2-E1-10-00B-3030-00000923,60,40,7,1.6
LS-THC-G1-2-E1-10-00B-3030-00000924,60,40,8,1.6
LS-THC-G1-2-E1-10-00B-3030-00000925,60,40,9,1.6
LS-THC-G1-2-E1-10-00B-3030-00000926,60,40,10,1.6
LS-THC-G1-2-E1-10-00B-3030-00000927,60,40,11,1.6
LS-THC-G1-2-E1-10-00B-3030-00000928,60,40,12,1.6
LS-THC-G1-2-E1-10-00B-3030-00000929,60,40,13,1.6
LS-THC-G1-2-E1-10-00B-3030-00000930,60,40,14,1.6
LS-THC-G1-2-E1-10-00B-3030-00000931,60,40,15,1.6
LS-THC-G1-2-E1-10-00B-3030-00000932,60,40,16,1.6
LS-THC-G1-2-E1-10-00B-3030-00000933,60,40,17,1.6
LS-THC-G1-2-E1-10-00B-3030-00000934,60,40,18,1.6
LS-THC-G1-2-E1-10-00B-3030-00000935,60,40,19,1.6
LS-THC-G1-2-E1-10-00B-3030-00000936,60,40,20,1.6
LS-THC-G1-2-E1-10-00B-3030-00000937,60,40,21,1.6
LS-THC-G1-2-E1-10-00B-3030-00000938,60,40,22,1.6
LS-THC-G1-2-E1-10-00B-3030-00000939,60,40,23,1.6
LS-THC-G1-2-E1-10-00B-3030-00000940,60,40,24,1.6
LS-THC-G1-2-E1-10-00B-3030-00000941,60,40,25,1.6
LS-THC-G1-2-E1-10-00B-3030-00000942,60,40,26,1.6
LS-THC-G1-2-E1-10-00B-3030-00000943,60,40,27,1.6
LS-THC-G1-2-E1-10-00B-3030-00000944,60,40,28,1.6
LS-THC-G1-2-E1-10-00B-3030-00000945,60,40,29,1.6
LS-THC-G1-2-E1-10-00B-3030-00000946,60,40,30,1.6
LS-THC-G1-2-E1-10-00B-3030-00000947,60,40,31,1.6
LS-THC-G1-2-E1-10-00B-3030-00000948,60,40,32,1.6
LS-THC-G1-2-E1-10-00B-3030-00000949,60,40,33,1.6
LS-THC-G1-2-E1-10-00B-3030-00000950,60,40,34,1.6
LS-THC-G1-2-E1-10-00B-3030-00000951,60,40,35,1.6
LS-THC-G1-2-E1-10-00B-3030-00000952,60,40,36,1.6
LS-THC-G1-2-E1-10-00B-3030-00000953,60,40,37,1.6
LS-THC-G1-2-E1-10-00B-3030-00000954,60,40,38,1.6
LS-THC-G1-2-E1-10-00B-3030-00000955,60,40,39,1.6
LS-THC-G1-2-E1-10-00B-3030-00000956,60,40,40,1.6
LS-THC-G1-2-E1-10-00B-3030-00000957,60,40,41,1.6
LS-THC-G1-2-E1-10-00B-3030-00000958,60,40,42,1.6
LS-THC-G1-2-E1-10-00B-3030-00000959,60,40,43,1.6
LS-THC-G1-2-E1-10-00B-3030-00000960,60,40,44,1.6
LS-THC-G1-2-E1-10-00B-3030-00000961,60,40,45,1.6
LS-THC-G1-2-E1-10-00B-3030-00000962,60,40,46,1.6
LS-THC-G1-2-E1-10-00B-3030-00000963,60,40,47,1.6
LS-THC-G1-2-E1-10-00B-3030-00000964,60,40,48,1.6
LS-THC-G1-2-E1-10-00B-3030-00000965,60,40,49,1.6
LS-THC-G1-2-E1-10-00B-3030-00000966,60,40,50,1.6
LS-THC-G1-2-E1-10-00B-3030-00000967,60,40,51,1.6
LS-THC-G1-2-E1-10-00B-3030-00000968,60,40,52,1.6
LS-THC-G1-2-E1-10-00B-3030-00000969,60,40,53,1.6
LS-THC-G1-2-E1-10-00B-3030-00000970,60,40,54,1.6
LS-THC-G1-2-E1-10-00B-3030-00000971,60,40,55,1.6
LS-THC-G1-2-E1-10-00B-3030-00000972,60,40,56,1.6
LS-THC-G1-2-E1-10-00B-3030-00000973,60,40,57,1.6
LS-THC-G1-2-E1-10-00B-3030-00000974,60,40,58,1.6
LS-THC-G1-2-E1-10-00B-3030-00000975,60,40,59,1.6
LS-THC-G1-2-E1-10-00B-3030-00000976,60,40,60,1.6
LS-THC-G1-2-E1-10-00B-3030-00000977,60,40,0,1.7
LS-THC-G1-2-E1-10-00B-3030-00000978,60,40,1,1.7
LS-THC-G1-2-E1-10-00B-3030-00000979,60,40,2,1.7
LS-THC-G1-2-E1-10-00B-3030-00000980,60,40,3,1.7
LS-THC-G1-2-E1-10-00B-3030-00000981,60,40,4,1.7
LS-THC-G1-2-E1-10-00B-3030-00000982,60,40,5,1.7
LS-THC-G1-2-E1-10-00B-3030-00000983,60,40,6,1.7
LS-THC-G1-2-E1-10-00B-3030-00000984,60,40,7,1.7
LS-THC-G1-2-E1-10-00B-3030-00000985,60,40,8,1.7
LS-THC-G1-2-E1-10-00B-3030-00000986,60,40,9,1.7
LS-THC-G1-2-E1-10-00B-3030-00000987,60,40,10,1.7
LS-THC-G1-2-E1-10-00B-3030-00000988,60,40,11,1.7
LS-THC-G1-2-E1-10-00B-3030-00000989,60,40,12,1.7
LS-THC-G1-2-E1-10-00B-3030-00000990,60,40,13,1.7
LS-THC-G1-2-E1-10-00B-3030-00000991,60,40,14,1.7
LS-THC-G1-2-E1-10-00B-3030-00000992,60,40,15,1.7
LS-THC-G1-2-E1-10-00B-3030-00000993,60,40,16,1.7
LS-THC-G1-2-E1-10-00B-3030-00000994,60,40,17,1.7
LS-THC-G1-2-E1-10-00B-3030-00000995,60,40,18,1.7
LS-THC-G1-2-E1-10-00B-3030-00000996,60,40,19,1.7
LS-THC-G1-2-E1-10-00B-3030-00000997,60,40,20,1.7
LS-THC-G1-2-E1-10-00B-3030-00000998,60,40,21,1.7
LS-THC-G1-2-E1-10-00B-3030-00000999,60,40,22,1.7
LS-THC-G1-2-E1-10-00B-3030-00001000,60,40,23,1.7
LS-THC-G1-2-E1-10-00B-3030-00001001,60,40,24,1.7
LS-THC-G1-2-E1-10-00B-3030-00001002,60,40,25,1.7
LS-THC-G1-2-E1-10-00B-3030-00001003,60,40,26,1.7
LS-THC-G1-2-E1-10-00B-3030-00001004,60,40,27,1.7
LS-THC-G1-2-E1-10-00B-3030-00001005,60,40,28,1.7
LS-THC-G1-2-E1-10-00B-3030-00001006,60,40,29,1.7
LS-THC-G1-2-E1-10-00B-3030-00001007,60,40,30,1.7
LS-THC-G1-2-E1-10-00B-3030-00001008,60,40,31,1.7
LS-THC-G1-2-E1-10-00B-3030-00001009,60,40,32,1.7
LS-THC-G1-2-E1-10-00B-3030-00001010,60,40,33,1.7
LS-THC-G1-2-E1-10-00B-3030-00001011,60,40,34,1.7
LS-THC-G1-2-E1-10-00B-3030-00001012,60,40,35,1.7
LS-THC-G1-2-E1-10-00B-3030-00001013,60,40,36,1.7
LS-THC-G1-2-E1-10-00B-3030-00001014,60,40,37,1.7
LS-THC-G1-2-E1-10-00B-3030-00001015,60,40,38,1.7
LS-THC-G1-2-E1-10-00B-3030-00001016,60,40,39,1.7
LS-THC-G1-2-E1-10-00B-3030-00001017,60,40,40,1.7
LS-THC-G1-2-E1-10-00B-3030-00001018,60,40,41,1.7
LS-THC-G1-2-E1-10-00B-3030-00001019,60,40,42,1.7
LS-THC-G1-2-E1-10-00B-3030-00001020,60,40,43,1.7
LS-THC-G1-2-E1-10-00B-3030-00001021,60,40,44,1.7
LS-THC-G1-2-E1-10-00B-3030-00001022,60,40,45,1.7
LS-THC-G1-2-E1-10-00B-3030-00001023,60,40,46,1.7
LS-THC-G1-2-E1-10-00B-3030-00001024,60,40,47,1.7
LS-THC-G1-2-E1-10-00B-3030-00001025,60,40,48,1.7
LS-THC-G1-2-E1-10-00B-3030-00001026,60,40,49,1.7
LS-THC-G1-2-E1-10-00B-3030-00001027,60,40,50,1.7
LS-THC-G1-2-E1-10-00B-3030-00001028,60,40,51,1.7
LS-THC-G1-2-E1-10-00B-3030-00001029,60,40,52,1.7
LS-THC-G1-2-E1-10-00B-3030-00001030,60,40,53,1.7
LS-THC-G1-2-E1-10-00B-3030-00001031,60,40,54,1.7
LS-THC-G1-2-E1-10-00B-3030-00001032,60,40,55,1.7
LS-THC-G1-2-E1-10-00B-3030-00001033,60,40,56,1.7
LS-THC-G1-2-E1-10-00B-3030-00001034,60,40,57,1.7
LS-THC-G1-2-E1-10-00B-3030-00001035,60,40,58,1.7
LS-THC-G1-2-E1-10-00B-3030-00001036,60,40,59,1.7
LS-THC-G1-2-E1-10-00B-3030-00001037,60,40,60,1.7
LS-THC-G1-2-E1-10-00B-3030-00001038,60,40,0,1.8
LS-THC-G1-2-E1-10-00B-3030-00001039,60,40,1,1.8
LS-THC-G1-2-E1-10-00B-3030-00001040,60,40,2,1.8
LS-THC-G1-2-E1-10-00B-3030-00001041,60,40,3,1.8
LS-THC-G1-2-E1-10-00B-3030-00001042,60,40,4,1.8
LS-THC-G1-2-E1-10-00B-3030-00001043,60,40,5,1.8
LS-THC-G1-2-E1-10-00B-3030-00001044,60,40,6,1.8
LS-THC-G1-2-E1-10-00B-3030-00001045,60,40,7,1.8
LS-THC-G1-2-E1-10-00B-3030-00001046,60,40,8,1.8
LS-THC-G1-2-E1-10-00B-3030-00001047,60,40,9,1.8
LS-THC-G1-2-E1-10-00B-3030-00001048,60,40,10,1.8
LS-THC-G1-2-E1-10-00B-3030-00001049,60,40,11,1.8
LS-THC-G1-2-E1-10-00B-3030-00001050,60,40,12,1.8
LS-THC-G1-2-E1-10-00B-3030-00001051,60,40,13,1.8
LS-THC-G1-2-E1-10-00B-3030-00001052,60,40,14,1.8
LS-THC-G1-2-E1-10-00B-3030-00001053,60,40,15,1.8
LS-THC-G1-2-E1-10-00B-3030-00001054,60,40,16,1.8
LS-THC-G1-2-E1-10-00B-3030-00001055,60,40,17,1.8
LS-THC-G1-2-E1-10-00B-3030-00001056,60,40,18,1.8
LS-THC-G1-2-E1-10-00B-3030-00001057,60,40,19,1.8
LS-THC-G1-2-E1-10-00B-3030-00001058,60,40,20,1.8
LS-THC-G1-2-E1-10-00B-3030-00001059,60,40,21,1.8
LS-THC-G1-2-E1-10-00B-3030-00001060,60,40,22,1.8
LS-THC-G1-2-E1-10-00B-3030-00001061,60,40,23,1.8
LS-THC-G1-2-E1-10-00B-3030-00001062,60,40,24,1.8
LS-THC-G1-2-E1-10-00B-3030-00001063,60,40,25,1.8
LS-THC-G1-2-E1-10-00B-3030-00001064,60,40,26,1.8
LS-THC-G1-2-E1-10-00B-3030-00001065,60,40,27,1.8
LS-THC-G1-2-E1-10-00B-3030-00001066,60,40,28,1.8
LS-THC-G1-2-E1-10-00B-3030-00001067,60,40,29,1.8
LS-THC-G1-2-E1-10-00B-3030-00001068,60,40,30,1.8
LS-THC-G1-2-E1-10-00B-3030-00001069,60,40,31,1.8
LS-THC-G1-2-E1-10-00B-3030-00001070,60,40,32,1.8
LS-THC-G1-2-E1-10-00B-3030-00001071,60,40,33,1.8
LS-THC-G1-2-E1-10-00B-3030-00001072,60,40,34,1.8
LS-THC-G1-2-E1-10-00B-3030-00001073,60,40,35,1.8
LS-THC-G1-2-E1-10-00B-3030-00001074,60,40,36,1.8
LS-THC-G1-2-E1-10-00B-3030-00001075,60,40,37,1.8
LS-THC-G1-2-E1-10-00B-3030-00001076,60,40,38,1.8
LS-THC-G1-2-E1-10-00B-3030-00001077,60,40,39,1.8
LS-THC-G1-2-E1-10-00B-3030-00001078,60,40,40,1.8
LS-THC-G1-2-E1-10-00B-3030-00001079,60,40,41,1.8
LS-THC-G1-2-E1-10-00B-3030-00001080,60,40,42,1.8
LS-THC-G1-2-E1-10-00B-3030-00001081,60,40,43,1.8
LS-THC-G1-2-E1-10-00B-3030-00001082,60,40,44,1.8
LS-THC-G1-2-E1-10-00B-3030-00001083,60,40,45,1.8
LS-THC-G1-2-E1-10-00B-3030-00001084,60,40,46,1.8
LS-THC-G1-2-E1-10-00B-3030-00001085,60,40,47,1.8
LS-THC-G1-2-E1-10-00B-3030-00001086,60,40,48,1.8
LS-THC-G1-2-E1-10-00B-3030-00001087,60,40,49,1.8
LS-THC-G1-2-E1-10-00B-3030-00001088,60,40,50,1.8
LS-THC-G1-2-E1-10-00B-3030-00001089,60,40,51,1.8
LS-THC-G1-2-E1-10-00B-3030-00001090,60,40,52,1.8
LS-THC-G1-2-E1-10-00B-3030-00001091,60,40,53,1.8
LS-THC-G1-2-E1-10-00B-3030-00001092,60,40,54,1.8
LS-THC-G1-2-E1-10-00B-3030-00001093,60,40,55,1.8
LS-THC-G1-2-E1-10-00B-3030-00001094,60,40,56,1.8
LS-THC-G1-2-E1-10-00B-3030-00001095,60,40,57,1.8
LS-THC-G1-2-E1-10-00B-3030-00001096,60,40,58,1.8
LS-THC-G1-2-E1-10-00B-3030-00001097,60,40,59,1.8
LS-THC-G1-2-E1-10-00B-3030-00001098,60,40,60,1.8
LS-THC-G1-2-E1-10-00B-3030-00001099,60,40,0,1.9
LS-THC-G1-2-E1-10-00B-3030-00001100,60,40,1,1.9
LS-THC-G1-2-E1-10-00B-3030-00001101,60,40,2,1.9
LS-THC-G1-2-E1-10-00B-3030-00001102,60,40,3,1.9
LS-THC-G1-2-E1-10-00B-3030-00001103,60,40,4,1.9
LS-THC-G1-2-E1-10-00B-3030-00001104,60,40,5,1.9
LS-THC-G1-2-E1-10-00B-3030-00001105,60,40,6,1.9
LS-THC-G1-2-E1-10-00B-3030-00001106,60,40,7,1.9
LS-THC-G1-2-E1-10-00B-3030-00001107,60,40,8,1.9
LS-THC-G1-2-E1-10-00B-3030-00001108,60,40,9,1.9
LS-THC-G1-2-E1-10-00B-3030-00001109,60,40,10,1.9
LS-THC-G1-2-E1-10-00B-3030-00001110,60,40,11,1.9
LS-THC-G1-2-E1-10-00B-3030-00001111,60,40,12,1.9
LS-THC-G1-2-E1-10-00B-3030-00001112,60,40,13,1.9
LS-THC-G1-2-E1-10-00B-3030-00001113,60,40,14,1.9
LS-THC-G1-2-E1-10-00B-3030-00001114,60,40,15,1.9
LS-THC-G1-2-E1-10-00B-3030-00001115,60,40,16,1.9
LS-THC-G1-2-E1-10-00B-3030-00001116,60,40,17,1.9
LS-THC-G1-2-E1-10-00B-3030-00001117,60,40,18,1.9
LS-THC-G1-2-E1-10-00B-3030-00001118,60,40,19,1.9
LS-THC-G1-2-E1-10-00B-3030-00001119,60,40,20,1.9
LS-THC-G1-2-E1-10-00B-3030-00001120,60,40,21,1.9
LS-THC-G1-2-E1-10-00B-3030-00001121,60,40,22,1.9
LS-THC-G1-2-E1-10-00B-3030-00001122,60,40,23,1.9
LS-THC-G1-2-E1-10-00B-3030-00001123,60,40,24,1.9
LS-THC-G1-2-E1-10-00B-3030-00001124,60,40,25,1.9
LS-THC-G1-2-E1-10-00B-3030-00001125,60,40,26,1.9
LS-THC-G1-2-E1-10-00B-3030-00001126,60,40,27,1.9
LS-THC-G1-2-E1-10-00B-3030-00001127,60,40,28,1.9
LS-THC-G1-2-E1-10-00B-3030-00001128,60,40,29,1.9
LS-THC-G1-2-E1-10-00B-3030-00001129,60,40,30,1.9
LS-THC-G1-2-E1-10-00B-3030-00001130,60,40,31,1.9
LS-THC-G1-2-E1-10-00B-3030-00001131,60,40,32,1.9
LS-THC-G1-2-E1-10-00B-3030-00001132,60,40,33,1.9
LS-THC-G1-2-E1-10-00B-3030-00001133,60,40,34,1.9
LS-THC-G1-2-E1-10-00B-3030-00001134,60,40,35,1.9
LS-THC-G1-2-E1-10-00B-3030-00001135,60,40,36,1.9
LS-THC-G1-2-E1-10-00B-3030-00001136,60,40,37,1.9
LS-THC-G1-2-E1-10-00B-3030-00001137,60,40,38,1.9
LS-THC-G1-2-E1-10-00B-3030-00001138,60,40,39,1.9
LS-THC-G1-2-E1-10-00B-3030-00001139,60,40,40,1.9
LS-THC-G1-2-E1-10-00B-3030-00001140,60,40,41,1.9
LS-THC-G1-2-E1-10-00B-3030-00001141,60,40,42,1.9
LS-THC-G1-2-E1-10-00B-3030-00001142,60,40,43,1.9
LS-THC-G1-2-E1-10-00B-3030-00001143,60,40,44,1.9
LS-THC-G1-2-E1-10-00B-3030-00001144,60,40,45,1.9
LS-THC-G1-2-E1-10-00B-3030-00001145,60,40,46,1.9
LS-THC-G1-2-E1-10-00B-3030-00001146,60,40,47,1.9
LS-THC-G1-2-E1-10-00B-3030-00001147,60,40,48,1.9
LS-THC-G1-2-E1-10-00B-3030-00001148,60,40,49,1.9
LS-THC-G1-2-E1-10-00B-3030-00001149,60,40,50,1.9
LS-THC-G1-2-E1-10-00B-3030-00001150,60,40,51,1.9
LS-THC-G1-2-E1-10-00B-3030-00001151,60,40,52,1.9
LS-THC-G1-2-E1-10-00B-3030-00001152,60,40,53,1.9
LS-THC-G1-2-E1-10-00B-3030-00001153,60,40,54,1.9
LS-THC-G1-2-E1-10-00B-3030-00001154,60,40,55,1.9
LS-THC-G1-2-E1-10-00B-3030-00001155,60,40,56,1.9
LS-THC-G1-2-E1-10-00B-3030-00001156,60,40,57,1.9
LS-THC-G1-2-E1-10-00B-3030-00001157,60,40,58,1.9
LS-THC-G1-2-E1-10-00B-3030-00001158,60,40,59,1.9
LS-THC-G1-2-E1-10-00B-3030-00001159,60,40,60,1.9
LS-THC-G1-2-E1-10-00B-3030-00001160,60,40,0,2
LS-THC-G1-2-E1-10-00B-3030-00001161,60,40,1,2
